Date	Configuration	Customer Postcode	Store Postcode	Retail Price	Screen Size (Inches)	Battery Life (Hours)	RAM (GB)	Processor Speeds (GHz)	Integrated Wireless?	HD Size (GB)	Bundled Applications?	OS X Customer	OS Y Customer	OS X Store	OS Y Store	CustomerStoreDistance
2008/01/21 11:13:20	200	N16 8RY	NW5 2QH	510	15	5	2	1.5	Yes	300	No	533051	185817	529248	185213	3850.665527
2008/01/21 11:20:12	297	EC3M 7HR	SW1P 3AU	450	15	6	1	1.5	No	40	Yes	533096	180975	529902	179641	3461.38585
2008/01/21 11:28:49	368	E1 1BJ	E2 0RY	595	15	6	2	2	No	300	No	534884	181833	535652	182961	1364.627422
2008/01/21 11:30:47	162	WC2B 5TB	SW1P 3AU	365	15	5	1	2	Yes	40	No	530455	181187	529902	179641	1641.927221
2008/01/21 11:33:57	362	EC2V 5BT	E2 0RY	475	15	6	2	2	No	40	No	532599	181383	535652	182961	3436.697979
2008/01/21 11:35:13	222	WC2N 4EA	SW1V 4QQ	455	15	5	2	2	No	120	No	530089	180768	528924	178440	2603.230493
2008/01/21 11:48:58	171	SE11 4XD	SE1 2BN	435	15	5	1	2	No	80	Yes	531440	178481	534057	179682	2879.42529
2008/01/21 11:51:39	295	WC1N 1AP	NW5 2QH	590	15	6	1	1.5	Yes	300	Yes	530143	182346	529248	185213	3003.450349
2008/01/21 11:52:08	209	NW3 1HE	NW5 2QH	465	15	5	2	2	Yes	40	Yes	526480	185788	529248	185213	2827.091969
2008/01/21 11:52:56	214	EC1M 6EB	SW1P 3AU	475	15	5	2	2	Yes	120	No	532047	181912	529902	179641	3123.85435
2008/01/21 11:53:03	362	EC1A 9DE	E2 0RY	475	15	6	2	2	No	40	No	531799	181481	535652	182961	4127.470048
2008/01/21 11:53:19	59	SW9 8DR	SW1P 3AU	440	15	4	2	1.5	No	80	Yes	530785	175339	529902	179641	4391.684529
2008/01/21 11:57:36	168	E14 0BB	SE1 2BN	485	15	5	1	2	Yes	300	No	538189	180731	534057	179682	4263.07694
2008/01/21 12:05:29	31	SE1 8DP	SW1P 3AU	495	15	4	1	2	No	300	Yes	531609	180231	529902	179641	1806.086654
2008/01/21 12:07:50	347	BR3 1AG	CR7 8LE	540	15	6	2	1.5	No	80	Yes	537275	169398	532714	168302	4690.835427
2008/01/21 12:10:00	362	E3 5SN	E2 0RY	475	15	6	2	2	No	40	No	535902	183266	535652	182961	394.3665807
2008/01/21 12:13:59	31	W1W 7LQ	SW1P 3AU	495	15	4	1	2	No	300	Yes	529017	181492	529902	179641	2051.688573
2008/01/21 12:15:17	345	NW6 2BY	N3 1DH	500	15	6	2	1.5	No	40	Yes	524950	184270	525109	190628	6359.987814
2008/01/21 12:36:15	359	SW11 3BW	SW18 1NN	665	15	6	2	2	Yes	300	Yes	527497	176369	525155	175180	2626.534789
2008/01/21 12:58:14	29	W1D 5BE	NW5 2QH	435	15	4	1	2	No	120	Yes	529736	180980	529248	185213	4261.036611
2008/01/21 13:15:25	344	EC3A 7BH	E2 0RY	590	15	6	2	1.5	Yes	300	No	533247	181385	535652	182961	2875.37841
2008/01/21 13:17:59	361	W1H 1DG	SW1V 4QQ	525	15	6	2	2	No	40	Yes	527601	181753	528924	178440	3567.393727
2008/01/21 13:20:45	298	SE1 1NP	SW1V 4QQ	400	15	6	1	1.5	No	40	No	532585	180024	528924	178440	3988.98195
2008/01/21 13:22:05	291	SE19 1RX	SE8 3JD	510	15	6	1	1.5	Yes	80	Yes	533506	170705	537175	177885	8063.123526
2008/01/21 13:36:59	150	EC4Y 8DT	SW1V 4QQ	400	15	5	1	1.5	Yes	120	No	531591	181146	528924	178440	3799.384819
2008/01/21 13:40:40	154	SW1W 8BU	SW1V 4QQ	320	15	5	1	1.5	No	40	No	528064	178394	528924	178440	861.2293539
2008/01/21 13:48:33	23	WC2B 5EL	NW5 2QH	515	15	4	1	2	Yes	300	Yes	530438	181476	529248	185213	3921.896098
2008/01/21 13:51:38	343	EC1A 9DE	SE1 2BN	640	15	6	2	1.5	Yes	300	Yes	531799	181481	534057	179682	2887.033945
2008/01/21 13:56:00	176	E2 8AS	NW5 2QH	465	15	5	1	2	No	300	No	533462	183634	529248	185213	4500.115221
2008/01/21 13:59:42	361	CR0 2QD	CR7 8LE	525	15	6	2	2	No	40	Yes	532359	167576	532714	168302	808.1466451
2008/01/21 14:01:44	160	E6 1PW	SE8 3JD	440	15	5	1	1.5	No	300	No	541540	183278	537175	177885	6938.131881
2008/01/21 14:08:20	299	SE8 4RT	E2 0RY	490	15	6	1	1.5	No	80	Yes	537213	177174	535652	182961	5993.837669
2008/01/21 14:12:11	3	WC2H 9PS	SE1 2BN	410	15	4	1	1.5	Yes	80	Yes	530190	181139	534057	179682	4132.376798
2008/01/21 14:13:02	344	W3 9NX	W4 3PH	590	15	6	2	1.5	Yes	300	No	519924	180199	519585	177640	2581.35662
2008/01/21 14:13:30	7	W3 9NX	SW18 1NN	490	15	4	1	1.5	Yes	300	Yes	519924	180199	525155	175180	7249.394595
2008/01/21 14:17:04	64	SW4 0LN	SW12 9HD	470	15	4	2	1.5	No	300	No	529063	175760	528739	173080	2699.51403
2008/01/21 14:18:52	146	SE8 3NT	SE1 2BN	340	15	5	1	1.5	Yes	40	No	537131	177601	534057	179682	3712.147222
2008/01/21 14:19:26	365	SW14 7QR	KT2 5AU	585	15	6	2	2	No	120	Yes	520351	176144	517917	170243	6383.271653
2008/01/21 14:21:47	222	SE17 2DN	SW1P 3AU	455	15	5	2	2	No	120	No	532435	178280	529902	179641	2875.484307
2008/01/21 14:23:51	197	EC2A 4NE	SE1 2BN	500	15	5	2	1.5	Yes	120	Yes	533034	182461	534057	179682	2961.312209
2008/01/21 14:25:12	166	SE14 6AG	SE1 2BN	425	15	5	1	2	Yes	120	No	536619	177021	534057	179682	3693.882104
2008/01/21 14:34:34	224	SW19 4RQ	KT2 5AU	515	15	5	2	2	No	300	No	523309	170629	517917	170243	5405.798738
2008/01/21 14:38:36	171	W1T 1DG	SW1P 3AU	435	15	5	1	2	No	80	Yes	529584	181554	529902	179641	1939.250628
2008/01/21 14:39:53	353	CR0 6BE	SW18 1NN	545	15	6	2	2	Yes	40	Yes	533079	166183	525155	175180	11988.98599
2008/01/21 14:42:21	163	WC2H 9HD	SW1V 4QQ	455	15	5	1	2	Yes	80	Yes	530054	181140	528924	178440	2926.926716
2008/01/21 14:47:48	168	W11 2QA	SW1V 4QQ	485	15	5	1	2	Yes	300	No	524766	180903	528924	178440	4832.735561
2008/01/21 14:49:45	337	EC4M 7DE	SW1P 3AU	520	15	6	2	1.5	Yes	40	Yes	531815	181170	529902	179641	2448.961004
2008/01/21 14:52:39	301	W11 4UL	W10 6HQ	510	15	6	1	1.5	No	120	Yes	524104	179977	524190	181567	1592.324088
2008/01/21 14:53:24	73	EC4A 4DH	SE1 2BN	425	15	4	2	2	No	40	Yes	531589	181285	534057	179682	2942.895343
2008/01/21 14:54:32	221	N7 6AR	E2 0RY	505	15	5	2	2	No	120	Yes	530461	186176	535652	182961	6105.9566
2008/01/21 14:58:36	216	CR7 7EP	SW18 1NN	535	15	5	2	2	Yes	300	No	531973	167665	525155	175180	10146.93791
2008/01/21 15:03:43	345	SW4 9DE	SW12 9HD	500	15	6	2	1.5	No	40	Yes	528971	174810	528739	173080	1745.486752
2008/01/21 15:11:02	207	EC4M 7DE	SW1V 4QQ	540	15	5	2	1.5	No	300	Yes	531815	181170	528924	178440	3976.277279
2008/01/21 15:22:19	65	E9 7HJ	SE1 2BN	445	15	4	2	2	Yes	40	Yes	535727	183885	534057	179682	4522.621917
2008/01/21 15:37:55	361	SE1 1NA	SW1P 3AU	525	15	6	2	2	No	40	Yes	532684	180134	529902	179641	2825.344758
2008/01/21 15:38:00	160	W1T 6QF	SW1V 4QQ	440	15	5	1	1.5	No	300	No	529015	182065	528924	178440	3626.142027
2008/01/21 15:49:35	205	W1F 7QW	SW1P 3AU	480	15	5	2	1.5	No	120	Yes	529281	181031	529902	179641	1522.412887
2008/01/21 15:51:54	75	N1 6AD	SE1 2BN	465	15	4	2	2	No	80	Yes	532755	182698	534057	179682	3285.035768
2008/01/21 15:55:22	222	W1J 5RG	SW1P 3AU	455	15	5	2	2	No	120	No	528606	180599	529902	179641	1611.638917
2008/01/21 16:02:33	4	E14 6JP	SE8 3JD	360	15	4	1	1.5	Yes	80	No	537158	181278	537175	177885	3393.042587
2008/01/21 16:12:03	360	W4 5TF	SW18 1NN	615	15	6	2	2	Yes	300	No	520512	178524	525155	175180	5721.869013
2008/01/21 16:12:22	291	WC1E 7DH	SW1P 3AU	510	15	6	1	1.5	Yes	80	Yes	529703	181758	529902	179641	2126.332523
2008/01/21 16:12:38	56	E1W 2RW	E2 0RY	490	15	4	2	1.5	Yes	300	No	534892	180273	535652	182961	2793.37502
2008/01/21 16:26:26	61	SE14 6TY	SE1 2BN	460	15	4	2	1.5	No	120	Yes	536890	176999	534057	179682	3901.842898
2008/01/21 16:28:14	338	W11 2RP	W10 6HQ	470	15	6	2	1.5	Yes	40	No	525199	181141	524190	181567	1095.242895
2008/01/21 16:28:48	156	CR0 2QA	SW12 9HD	360	15	5	1	1.5	No	80	No	532563	167724	528739	173080	6581.011472
2008/01/21 16:33:13	368	SE1 2JX	SE1 2BN	595	15	6	2	2	No	300	No	533647	179825	534057	179682	434.2222933
2008/01/21 16:37:38	17	EC1N 7TR	SE1 2BN	395	15	4	1	2	Yes	40	Yes	531253	181949	534057	179682	3605.787709
2008/01/21 16:58:11	293	N1 6BU	E2 0RY	530	15	6	1	1.5	Yes	120	Yes	533016	182862	535652	182961	2637.858412
2008/01/21 16:59:30	172	SW8 1XP	SW1P 3AU	385	15	5	1	2	No	80	No	530457	176981	529902	179641	2717.28265
2008/01/21 17:14:39	63	W7 2PJ	KT2 5AU	520	15	4	2	1.5	No	300	Yes	515073	179657	517917	170243	9834.212322
2008/01/21 17:16:26	208	SE14 6TY	SE8 3JD	490	15	5	2	1.5	No	300	No	536890	176999	537175	177885	930.7099441
2008/01/21 17:20:47	348	E6 1PW	SE8 3JD	490	15	6	2	1.5	No	80	No	541540	183278	537175	177885	6938.131881
2008/01/21 17:38:09	53	SW1V 1DW	SW1V 4QQ	480	15	4	2	1.5	Yes	120	Yes	529170	178716	528924	178440	369.7188121
2008/01/21 17:42:09	23	SE1 9UD	SW1P 3AU	515	15	4	1	2	Yes	300	Yes	531618	180538	529902	179641	1936.301888
2008/01/21 17:52:04	76	NW3 1HE	NW5 2QH	415	15	4	2	2	No	80	No	526480	185788	529248	185213	2827.091969
2008/01/21 17:57:57	159	WC2R 3JJ	SE1 2BN	490	15	5	1	1.5	No	300	Yes	531071	181014	534057	179682	3269.620773
2008/01/21 17:58:20	309	SE1 3JW	SE1 2BN	555	15	6	1	2	Yes	120	Yes	533238	179878	534057	179682	842.1264751
2008/01/21 18:02:36	357	W1P 5DA	SW1P 3AU	605	15	6	2	2	Yes	120	Yes	529226	182228	529902	179641	2673.86331
2008/01/21 18:03:12	214	EC3R 8BU	SE1 2BN	475	15	5	2	2	Yes	120	No	533055	180692	534057	179682	1422.71009
2008/01/21 18:03:56	366	W1B 5PX	NW5 2QH	535	15	6	2	2	No	120	No	529207	180969	529248	185213	4244.19804
2008/01/21 18:03:58	55	BR3 3LA	CR7 8LE	540	15	4	2	1.5	Yes	300	Yes	537350	169306	532714	168302	4743.470459
2008/01/21 18:11:10	298	SW16 1BS	CR7 8LE	400	15	6	1	1.5	No	40	No	530178	172340	532714	168302	4768.305779
2008/01/21 18:23:01	299	W1K 4PU	SW1P 3AU	490	15	6	1	1.5	No	80	Yes	528822	180889	529902	179641	1650.4254
2008/01/21 18:25:23	22	SW8 1XX	SW1V 4QQ	405	15	4	1	2	Yes	120	No	530394	177336	528924	178440	1838.400392
2008/01/21 18:29:16	77	WC2N 5DB	SE1 2BN	485	15	4	2	2	No	120	Yes	530209	180381	534057	179682	3910.972385
2008/01/21 18:29:28	361	SW4 7EX	SW12 9HD	525	15	6	2	2	No	40	Yes	529925	175086	528739	173080	2330.371644
2008/01/21 18:33:16	303	SE1 1TA	SW1V 4QQ	570	15	6	1	1.5	No	300	Yes	532409	180083	528924	178440	3852.878664
2008/01/21 18:37:04	297	SW19 3TA	SW12 9HD	450	15	6	1	1.5	No	40	Yes	524819	170572	528739	173080	4653.65061
2008/01/21 18:37:06	311	KT1 2UB	KT2 5AU	615	15	6	1	2	Yes	300	Yes	518618	168464	517917	170243	1912.130226
2008/01/21 18:40:15	17	SE17 3EW	SE1 2BN	395	15	4	1	2	Yes	40	Yes	532040	178015	534057	179682	2616.711295
2008/01/21 18:40:55	161	NW8 8EP	SW1P 3AU	415	15	5	1	2	Yes	40	Yes	527074	182159	529902	179641	3786.543014
2008/01/21 18:44:00	60	WC1R 4PF	SW1V 4QQ	390	15	4	2	1.5	No	80	No	530702	181789	528924	178440	3791.712674
2008/01/21 18:45:07	173	NW3 2PN	NW5 2QH	455	15	5	1	2	No	120	Yes	527151	185481	529248	185213	2114.056054
2008/01/21 18:45:14	75	EC1V 9AQ	E2 0RY	465	15	4	2	2	No	80	Yes	532167	182278	535652	182961	3551.297509
2008/01/21 18:49:40	28	SE16 5EX	SE1 2BN	365	15	4	1	2	No	80	No	536546	180097	534057	179682	2523.360062
2008/01/21 18:50:31	308	KT1 2UL	W4 3PH	485	15	6	1	2	Yes	80	No	518567	169004	519585	177640	8695.793236
2008/01/21 18:55:19	214	SE20 7DT	CR7 8LE	475	15	5	2	2	Yes	120	No	535490	170322	532714	168302	3433.158313
2008/01/21 19:03:28	63	SE1 7HR	SW1P 3AU	520	15	4	2	1.5	No	300	Yes	531054	179481	529902	179641	1163.058038
2008/01/21 19:09:19	79	WC2H 8LN	SW1V 4QQ	545	15	4	2	2	No	300	Yes	529925	181334	528924	178440	3062.227457
2008/01/21 19:09:36	344	NW1 1HB	NW5 2QH	590	15	6	2	1.5	Yes	300	No	529716	183016	529248	185213	2246.293169
2008/01/21 19:12:42	213	E14 8DU	SE1 2BN	525	15	5	2	2	Yes	120	Yes	536010	180916	534057	179682	2310.187222
2008/01/21 19:17:10	201	N7 0SF	NW5 2QH	420	15	5	2	1.5	No	40	Yes	530302	185708	529248	185213	1164.448797
2008/01/21 19:25:14	304	SE8 4RT	SE8 3JD	520	15	6	1	1.5	No	300	No	537213	177174	537175	177885	712.014747
2008/01/21 19:30:55	219	SE26 5HB	SE8 3JD	485	15	5	2	2	No	80	Yes	535838	171458	537175	177885	6564.594275
2008/01/21 19:33:05	174	KT4 7NY	SW18 1NN	405	15	5	1	2	No	120	No	521892	166332	525155	175180	9430.496965
2008/01/21 19:34:08	24	EC3A 7BH	E2 0RY	465	15	4	1	2	Yes	300	No	533247	181385	535652	182961	2875.37841
2008/01/21 19:34:37	202	SW10 0PL	SW1V 4QQ	370	15	5	2	1.5	No	40	No	526285	177138	528924	178440	2942.707087
2008/01/21 19:38:19	168	E2 9BU	SE1 2BN	485	15	5	1	2	Yes	300	No	534828	183400	534057	179682	3797.099551
2008/01/21 19:43:17	31	SE1 1ER	SW1P 3AU	495	15	4	1	2	No	300	Yes	532269	179932	529902	179641	2384.820748
2008/01/21 19:53:51	310	W1T 1TA	SW1V 4QQ	505	15	6	1	2	Yes	120	No	529444	181683	528924	178440	3284.425216
2008/01/21 20:03:10	340	W1W 6DS	SW1P 3AU	510	15	6	2	1.5	Yes	80	No	529126	181692	529902	179641	2192.892382
2008/01/21 20:10:59	224	SE17 3EW	SW1P 3AU	515	15	5	2	2	No	300	No	532040	178015	529902	179641	2686.060312
2008/01/21 20:15:05	163	E2 0AN	SE8 3JD	455	15	5	1	2	Yes	80	Yes	534695	182701	537175	177885	5417.033875
2008/01/21 20:25:48	64	WC2E 9LH	SW1P 3AU	470	15	4	2	1.5	No	300	No	530120	180889	529902	179641	1266.896997
2008/01/21 20:42:32	159	N1 2DU	E2 0RY	490	15	5	1	1.5	No	300	Yes	531734	184059	535652	182961	4068.946792
2008/01/21 20:45:56	345	N1 2XD	SW1P 3AU	500	15	6	2	1.5	No	40	Yes	531689	184465	529902	179641	5144.350785
2008/01/21 20:52:27	168	EC3R 6DB	SW1P 3AU	485	15	5	1	2	Yes	300	No	532874	180746	529902	179641	3170.774196
2008/01/21 21:05:30	80	SE1 9AA	SE1 2BN	495	15	4	2	2	No	300	No	532585	180197	534057	179682	1559.489981
2008/01/21 21:07:50	359	WC2E 7LJ	SW1V 4QQ	665	15	6	2	2	Yes	300	Yes	530359	180783	528924	178440	2747.521428
2008/01/21 21:08:02	296	NW1 3AU	NW5 2QH	540	15	6	1	1.5	Yes	300	No	528915	182163	529248	185213	3068.124672
2008/01/21 21:29:26	75	W1J 6NL	SW1V 4QQ	465	15	4	2	2	No	80	Yes	528823	180759	528924	178440	2321.198397
2008/01/21 21:30:41	348	W1T 2EQ	NW5 2QH	490	15	6	2	1.5	No	80	No	529603	181702	529248	185213	3528.901529
2008/01/21 21:33:45	50	W2 1PU	SW1P 3AU	370	15	4	2	1.5	Yes	40	No	527090	181506	529902	179641	3374.25088
2008/01/21 21:34:59	155	SE25 5QF	CR7 8LE	410	15	5	1	1.5	No	80	Yes	532992	167278	532714	168302	1061.065502
2008/01/21 21:39:05	308	SW1W 8BU	SW1P 3AU	485	15	6	1	2	Yes	80	No	528064	178394	529902	179641	2221.092749
2008/01/21 21:39:08	362	WC2E 9EB	SE1 2BN	475	15	6	2	2	No	40	No	530180	180857	534057	179682	4051.142308
2008/01/21 21:51:54	197	SE19 1PF	SW12 9HD	500	15	5	2	1.5	Yes	120	Yes	533414	171009	528739	173080	5113.185504
2008/01/21 21:57:42	342	W1H 5HE	SW1V 4QQ	530	15	6	2	1.5	Yes	120	No	527402	181468	528924	178440	3388.992181
2008/01/21 22:16:03	355	E1 7PT	SE1 2BN	585	15	6	2	2	Yes	80	Yes	533809	181333	534057	179682	1669.522387
2008/01/21 22:16:18	348	EC2V 8DP	SW1P 3AU	490	15	6	2	1.5	No	80	No	532432	181212	529902	179641	2978.076728
2008/01/21 22:28:50	347	EC1R 5ET	NW5 2QH	540	15	6	2	1.5	No	80	Yes	531173	182148	529248	185213	3619.371492
2008/01/21 22:29:22	302	SW19 4RQ	SW12 9HD	460	15	6	1	1.5	No	120	No	523309	170629	528739	173080	5957.541523
2008/01/21 22:30:38	359	KT1 2SF	W4 3PH	665	15	6	2	2	Yes	300	Yes	518385	168507	519585	177640	9211.497652
2008/01/21 22:31:52	356	N1 7LB	SE1 2BN	535	15	6	2	2	Yes	80	No	532465	182887	534057	179682	3578.615514
2008/01/21 22:36:13	160	SW6 3JS	SW12 9HD	440	15	5	1	1.5	No	300	No	524425	175862	528739	173080	5133.236796
2008/01/21 22:38:06	289	W2 3QH	W10 6HQ	470	15	6	1	1.5	Yes	40	Yes	526473	180866	524190	181567	2388.198065
2008/01/21 22:51:04	347	W1T 4LZ	SW1P 3AU	540	15	6	2	1.5	No	80	Yes	529393	181681	529902	179641	2102.541557
2008/01/21 22:55:48	77	W1J 7QA	W10 6HQ	485	15	4	2	2	No	120	Yes	528760	180230	524190	181567	4761.561614
2008/01/21 22:59:14	164	W1T 1QY	SW1P 3AU	405	15	5	1	2	Yes	80	No	529605	181534	529902	179641	1916.157092
2008/01/21 23:13:01	215	EC1R 0EG	SW1P 3AU	585	15	5	2	2	Yes	300	Yes	531547	182175	529902	179641	3021.122474
2008/01/21 23:21:24	152	EC4R 9AY	SE1 2BN	460	15	5	1	1.5	Yes	300	No	532984	180906	534057	179682	1627.730014
2008/01/21 23:27:44	293	SE25 6NJ	SW12 9HD	530	15	6	1	1.5	Yes	120	Yes	533252	168091	528739	173080	6727.353863
2008/01/21 23:28:36	176	SW19 5BA	SW12 9HD	465	15	5	1	2	No	300	No	523809	171172	528739	173080	5286.337484
2008/01/21 23:29:28	358	SE11 4PP	SE1 2BN	555	15	6	2	2	Yes	120	No	531108	177516	534057	179682	3658.983055
2008/01/21 23:30:16	23	N1 2DU	NW5 2QH	515	15	4	1	2	Yes	300	Yes	531734	184059	529248	185213	2740.786748
2008/01/21 23:34:34	203	NW3 6SG	N3 1DH	460	15	5	2	1.5	No	80	Yes	526323	185868	525109	190628	4912.371729
2008/01/21 23:45:19	307	WC2H 9PS	SE1 2BN	535	15	6	1	2	Yes	80	Yes	530190	181139	534057	179682	4132.376798
2008/01/21 23:50:47	222	SW13 0NR	SW18 1NN	455	15	5	2	2	No	120	No	521326	176150	525155	175180	3949.954557
2008/01/22 00:01:32	358	W1U 1QB	NW5 2QH	555	15	6	2	2	Yes	120	No	528416	181286	529248	185213	4014.16903
2008/01/22 00:04:40	317	N4 2HY	N17 6QA	535	15	6	1	2	No	120	Yes	531449	186729	533788	189994	4016.359795
2008/01/22 00:10:44	362	NW5 2SG	SW1P 3AU	475	15	6	2	2	No	40	No	529546	185145	529902	179641	5515.501065
2008/01/22 00:12:35	147	SE8 4RT	SE8 3JD	430	15	5	1	1.5	Yes	80	Yes	537213	177174	537175	177885	712.014747
2008/01/22 00:22:17	337	SW18 1NN	SW18 1NN	520	15	6	2	1.5	Yes	40	Yes	525155	175180	525155	175180	0
2008/01/22 00:25:08	345	E12 5BP	E7 8NW	500	15	6	2	1.5	No	40	Yes	542008	185622	541428	184515	1249.739573
2008/01/22 00:38:38	208	W1X 7FJ	SW1V 4QQ	490	15	5	2	1.5	No	300	No	528511	180346	528924	178440	1950.232037
2008/01/22 00:52:25	175	EC2M 7QN	SE1 2BN	515	15	5	1	2	No	300	Yes	533232	181570	534057	179682	2060.38079
2008/01/22 00:56:36	213	EC4A 2BU	SW1V 4QQ	525	15	5	2	2	Yes	120	Yes	531426	181193	528924	178440	3720.082392
2008/01/22 01:04:13	76	EC1N 8JJ	SE1 2BN	415	15	4	2	2	No	80	No	531255	181958	534057	179682	3609.900276
2008/01/22 01:06:14	213	W1D 4DJ	NW5 2QH	525	15	5	2	2	Yes	120	Yes	529791	181153	529248	185213	4096.15051
2008/01/22 01:12:45	213	SE1 0LH	SW1V 4QQ	525	15	5	2	2	Yes	120	Yes	531942	180037	528924	178440	3414.488688
2008/01/22 01:19:44	346	W11 2QA	W10 6HQ	450	15	6	2	1.5	No	40	No	524766	180903	524190	181567	879.0176335
2008/01/22 01:25:54	51	SW4 0LN	SW12 9HD	460	15	4	2	1.5	Yes	80	Yes	529063	175760	528739	173080	2699.51403
2008/01/22 01:32:29	212	NW1 8XD	SW1P 3AU	455	15	5	2	2	Yes	80	No	527857	184048	529902	179641	4858.361246
2008/01/22 01:33:18	61	W1D 4AE	NW5 2QH	460	15	4	2	1.5	No	120	Yes	529771	181117	529248	185213	4129.254775
2008/01/22 01:35:03	24	WC2H 9HD	SW1V 4QQ	465	15	4	1	2	Yes	300	No	530054	181140	528924	178440	2926.926716
2008/01/22 01:42:41	353	CR7 8LE	SW18 1NN	545	15	6	2	2	Yes	40	Yes	532714	168302	525155	175180	10219.85152
2008/01/22 01:56:40	219	N7 6AR	E2 0RY	485	15	5	2	2	No	80	Yes	530461	186176	535652	182961	6105.9566
2008/01/22 01:56:56	367	E14 3DT	SE8 3JD	645	15	6	2	2	No	300	Yes	538089	178257	537175	177885	986.8029185
2008/01/22 02:04:23	296	TW8 0AW	W10 6HQ	540	15	6	1	1.5	Yes	300	No	518042	177558	524190	181567	7339.617497
2008/01/22 02:06:19	52	SE1 1QN	SE1 2BN	410	15	4	2	1.5	Yes	80	No	532363	179705	534057	179682	1694.156132
2008/01/22 02:13:39	306	EC1R 0AG	SW1P 3AU	445	15	6	1	2	Yes	40	No	531444	182253	529902	179641	3033.200949
2008/01/22 02:18:17	301	EC2M 3TH	SE1 2BN	510	15	6	1	1.5	No	120	Yes	533220	181516	534057	179682	2015.96751
2008/01/22 02:28:59	152	SE25 4UN	CR7 8LE	460	15	5	1	1.5	Yes	300	No	534299	168248	532714	168302	1585.919607
2008/01/22 02:31:27	317	SE8 3JD	E2 0RY	535	15	6	1	2	No	120	Yes	537175	177885	535652	182961	5299.557057
2008/01/22 02:34:55	362	W2 4AH	SW1V 4QQ	475	15	6	2	2	No	40	No	525756	180828	528924	178440	3967.211615
2008/01/22 02:37:39	30	SE25 4UF	SW12 9HD	385	15	4	1	2	No	120	No	534186	168354	528739	173080	7211.441257
2008/01/22 02:38:05	290	E2 8DA	E2 0RY	420	15	6	1	1.5	Yes	40	No	533448	182749	535652	182961	2214.172532
2008/01/22 02:50:30	70	NW1 7JE	NW5 2QH	455	15	4	2	2	Yes	120	No	529151	183431	529248	185213	1784.638059
2008/01/22 02:50:44	199	WC2E 7LJ	SE1 2BN	560	15	5	2	1.5	Yes	300	Yes	530359	180783	534057	179682	3858.420013
2008/01/22 02:51:09	162	E14 3BW	SE1 2BN	365	15	5	1	2	Yes	40	No	538509	178527	534057	179682	4599.383546
2008/01/22 02:55:25	7	NW1 5AL	W10 6HQ	490	15	4	1	1.5	Yes	300	Yes	527738	181981	524190	181567	3572.072228
2008/01/22 03:06:16	53	SE10 9BL	SE8 3JD	480	15	4	2	1.5	Yes	120	Yes	538256	177729	537175	177885	1092.198242
2008/01/22 03:21:50	64	SE24 0NG	SW12 9HD	470	15	4	2	1.5	No	300	No	531906	174350	528739	173080	3412.153133
2008/01/22 03:30:27	153	SE1 8HA	SW1V 4QQ	370	15	5	1	1.5	No	40	Yes	531615	179949	528924	178440	3085.216686
2008/01/22 03:36:45	20	TW10 7DB	KT2 5AU	385	15	4	1	2	Yes	80	No	517922	172272	517917	170243	2029.006161
2008/01/22 03:46:57	60	KT1 2UB	W4 3PH	390	15	4	2	1.5	No	80	No	518618	168464	519585	177640	9226.812288
2008/01/22 03:50:17	80	SE1 8DP	SW1P 3AU	495	15	4	2	2	No	300	No	531609	180231	529902	179641	1806.086654
2008/01/22 03:53:36	301	SE26 5HB	SW12 9HD	510	15	6	1	1.5	No	120	Yes	535838	171458	528739	173080	7281.942392
2008/01/22 03:56:03	320	SW12 9AU	SW1V 4QQ	545	15	6	1	2	No	300	No	528538	173271	528924	178440	5183.392422
2008/01/22 04:01:23	337	E3 4QS	E2 0RY	520	15	6	2	1.5	Yes	40	Yes	536331	182477	535652	182961	833.8447098
2008/01/22 04:11:32	60	WC2E 8RF	SW1V 4QQ	390	15	4	2	1.5	No	80	No	530351	180907	528924	178440	2849.985614
2008/01/22 04:12:08	146	SE22 9JA	SW12 9HD	340	15	5	1	1.5	Yes	40	No	533950	174559	528739	173080	5416.822131
2008/01/22 04:15:19	165	N4 2HY	N17 6QA	475	15	5	1	2	Yes	120	Yes	531449	186729	533788	189994	4016.359795
2008/01/22 04:19:30	213	WC2H 0HG	SE1 2BN	525	15	5	2	2	Yes	120	Yes	529996	180708	534057	179682	4188.603228
2008/01/22 04:19:45	224	W1D 5DD	SW1V 4QQ	515	15	5	2	2	No	300	No	529838	181048	528924	178440	2763.523114
2008/01/22 04:24:31	211	EC1N 8JJ	NW5 2QH	505	15	5	2	2	Yes	80	Yes	531255	181958	529248	185213	3824.012814
2008/01/22 04:29:16	312	SE25 4UF	CR7 8LE	565	15	6	1	2	Yes	300	No	534186	168354	532714	168302	1472.918192
2008/01/22 04:29:35	175	SE25 5EU	SW12 9HD	515	15	5	1	2	No	300	Yes	534357	167077	528739	173080	8221.796215
2008/01/22 04:32:24	200	E3 5SN	E2 0RY	510	15	5	2	1.5	Yes	300	No	535902	183266	535652	182961	394.3665807
2008/01/22 04:45:34	337	N2 9EY	N3 1DH	520	15	6	2	1.5	Yes	40	Yes	527830	189608	525109	190628	2905.897624
2008/01/22 04:47:20	3	EC4A 3JB	SE1 2BN	410	15	4	1	1.5	Yes	80	Yes	531470	181361	534057	179682	3084.089817
